month_end;forecast_date;model;q;obs_var;intercept;size_cs;value_cs;mom_cs;mkt_vol;illiq_cs;state_infl_high;state_dd_stress;value_cs_x_inflhigh;illiq_cs_x_stress;value_missing;illiq_missing;alpha;l1_ratio;window;depth;learning_rate;l2_leaf_reg;iterations;size_cs__lag1;value_cs__lag1;mom_cs__lag1;mkt_vol__lag1;illiq_cs__lag1;state_infl_high__lag1;state_dd_stress__lag1;value_cs_x_inflhigh__lag1;illiq_cs_x_stress__lag1;value_missing__lag1;illiq_missing__lag1;size_cs__lag2;value_cs__lag2;mom_cs__lag2;mkt_vol__lag2;illiq_cs__lag2;state_infl_high__lag2;state_dd_stress__lag2;value_cs_x_inflhigh__lag2;illiq_cs_x_stress__lag2;value_missing__lag2;illiq_missing__lag2;size_cs__lag3;value_cs__lag3;mom_cs__lag3;mkt_vol__lag3;illiq_cs__lag3;state_infl_high__lag3;state_dd_stress__lag3;value_cs_x_inflhigh__lag3;illiq_cs_x_stress__lag3;value_missing__lag3;illiq_missing__lag3;size_cs__lag4;value_cs__lag4;mom_cs__lag4;mkt_vol__lag4;illiq_cs__lag4;state_infl_high__lag4;state_dd_stress__lag4;value_cs_x_inflhigh__lag4;illiq_cs_x_stress__lag4;value_missing__lag4;illiq_missing__lag4;d_model;num_layers;dropout;lr;weight_decay;size_cs__lag7;value_cs__lag7;mom_cs__lag7;mkt_vol__lag7;illiq_cs__lag7;state_infl_high__lag7;state_dd_stress__lag7;value_cs_x_inflhigh__lag7;illiq_cs_x_stress__lag7;value_missing__lag7;illiq_missing__lag7;size_cs__lag6;value_cs__lag6;mom_cs__lag6;mkt_vol__lag6;illiq_cs__lag6;state_infl_high__lag6;state_dd_stress__lag6;value_cs_x_inflhigh__lag6;illiq_cs_x_stress__lag6;value_missing__lag6;illiq_missing__lag6;size_cs__lag5;value_cs__lag5;mom_cs__lag5;mkt_vol__lag5;illiq_cs__lag5;state_infl_high__lag5;state_dd_stress__lag5;value_cs_x_inflhigh__lag5;illiq_cs_x_stress__lag5;value_missing__lag5;illiq_missing__lag5;size_cs__lag0;value_cs__lag0;mom_cs__lag0;mkt_vol__lag0;illiq_cs__lag0;state_infl_high__lag0;state_dd_stress__lag0;value_cs_x_inflhigh__lag0;illiq_cs_x_stress__lag0;value_missing__lag0;illiq_missing__lag0
2021-09-30;2021-12-31;ridge;;;0.019895;-0.014067;0.005858;0.022145;0.020766;-0.001078;0.050264;0.045167;-0.021875;-0.003604;0.014273;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;2022-03-31;ridge;;;0.025162;-0.015294;0.003168;0.006337;0.042808;0.000673;0.009969;0.036929;-0.025333;-0.005893;0.021482;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-03-31;2022-06-30;ridge;;;0.028223;-0.017073;0.006204;-0.008264;-0.006168;0.000853;0.029377;0.025404;-0.019933;0.005494;0.025571;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-30;2022-09-30;ridge;;;0.020354;-0.017064;0.005933;-0.014901;-0.023635;0.001532;0.052124;0.023886;-0.019907;0.012412;0.033767;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-09-30;2022-12-31;ridge;;;0.025136;-0.017878;0.009449;0.014462;-0.003718;0.00078;0.02426;0.029377;-0.021911;0.008165;0.020049;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;2023-03-31;ridge;;;0.017894;-0.023393;0.010292;0.032175;0.002901;-0.001398;0.041202;0.039194;-0.017434;0.018047;0.015504;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-03-31;2023-06-30;ridge;;;0.012498;-0.025902;0.065478;0.04799;-0.006512;-0.005682;0.040788;0.065834;-0.092583;0.08203;0.006808;0.0;0.0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-06-30;2023-09-30;ridge;;;0.02593;-0.028259;0.024747;0.096057;-0.038244;-0.006232;0.034712;0.100104;-0.056156;0.140602;-0.013419;0.0;0.0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-09-30;2023-12-31;ridge;;;0.051702;-0.02501;0.006054;0.062393;0.020286;0.004122;-0.023371;0.01521;-0.016136;0.059709;0.001542;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;2024-03-31;ridge;;;0.047068;-0.024933;0.00667;0.054719;0.015032;0.004574;-0.032058;0.036186;-0.016587;0.059321;-0.012454;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-31;2024-06-30;ridge;;;0.034946;-0.024638;0.009584;0.076252;0.017298;0.003163;-0.026506;0.022359;-0.01749;0.050848;-0.003412;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-06-30;2024-09-30;ridge;;;0.035378;-0.024102;0.013763;0.076888;0.017217;0.003024;-0.026119;0.022096;-0.01947;0.048255;-0.002628;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-09-30;2024-12-31;ridge;;;0.035381;-0.021386;0.017128;0.061381;0.016266;0.003388;-0.026296;0.022543;-0.019972;0.039097;-0.002766;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;2025-03-31;ridge;;;0.034561;-0.02217;0.016463;0.042536;0.022089;0.002896;-0.009419;0.025665;-0.020692;0.039886;0.000936;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-03-31;2025-06-30;ridge;;;0.049064;-0.021068;0.018332;0.047192;0.033927;-0.002225;-0.004687;0.028321;-0.020778;0.00022;0.001488;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-30;2025-09-30;ridge;;;0.051264;-0.021029;0.017761;0.04338;0.039416;-0.002233;-0.007592;0.027363;-0.020812;0.001926;0.003106;0.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-09-30;2018-12-31;lasso;;;0.013299;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-12-31;2019-03-31;lasso;;;0.025359;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-03-31;2019-06-30;lasso;;;0.028102;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-06-30;2019-09-30;lasso;;;0.031246;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-30;2019-12-31;lasso;;;0.033209;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-31;2020-03-31;lasso;;;0.019476;-0.014493;0.058153;0.032003;0.008797;0.007906;0.096859;0.01081;-0.042082;-0.112117;0.014019;0.0;1e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-31;2020-06-30;lasso;;;0.0046;-0.019389;0.055033;0.043675;0.015058;0.004478;0.111808;0.014079;-0.042079;-0.048635;0.017647;0.0;1e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-06-30;2020-09-30;lasso;;;0.015141;-0.020804;0.04076;0.026501;0.039949;0.002488;0.087852;0.016112;-0.0;-0.02049;0.012612;0.0;0.0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-30;2020-12-31;lasso;;;0.037124;-0.0;0.0;0.0;0.025719;0.0;0.006224;0.0;0.0;0.0;0.0;0.0;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-12-31;2021-03-31;lasso;;;0.037897;-0.0;0.0;0.0;0.023435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-03-31;2021-06-30;lasso;;;0.041613;-0.0;0.0;0.0;0.021413;0.0;0.004681;0.0;0.0;0.0;0.0;0.0;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-06-30;2021-09-30;lasso;;;0.042258;-0.0;0.0;0.0;0.020843;0.0;0.009355;0.0;-0.0;0.0;0.0;0.0;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-09-30;2021-12-31;lasso;;;0.044801;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;2022-03-31;lasso;;;0.036132;-0.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-03-31;2022-06-30;lasso;;;0.032487;-0.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-30;2022-09-30;lasso;;;0.026236;-0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-09-30;2022-12-31;lasso;;;0.033609;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;2023-03-31;lasso;;;0.04554;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;-0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-03-31;2023-06-30;lasso;;;0.012536;-0.025834;0.063958;0.047947;-0.006452;-0.005497;0.040665;0.065714;-0.090495;0.081416;0.006748;0.0;1e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-06-30;2023-09-30;lasso;;;0.026005;-0.028191;0.023432;0.095999;-0.038093;-0.006047;0.034603;0.099935;-0.054253;0.140037;-0.013376;0.0;1e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-09-30;2023-12-31;lasso;;;0.049368;-0.007154;0.0;0.052961;0.019362;0.0;-0.0;0.0;-0.0;0.0;0.0;0.0;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;2024-03-31;lasso;;;0.064216;-0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-31;2024-06-30;lasso;;;0.039027;-0.005907;0.0;0.056413;0.0199;0.0;-0.0;0.0;-0.0;0.0;0.0;0.0;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-06-30;2024-09-30;lasso;;;0.038764;-0.005454;0.0;0.059249;0.01907;0.0;-0.0;0.0;-0.0;0.0;0.0;0.0;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-09-30;2024-12-31;lasso;;;0.03892;-0.001964;0.0;0.050896;0.016961;0.0;-0.0;0.0;-0.0;0.0;0.0;0.0;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;2025-03-31;lasso;;;0.050787;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-03-31;2025-06-30;lasso;;;0.046012;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.000296;0.0;0.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-30;2025-09-30;lasso;;;0.035835;-0.0;0.0;0.036651;0.033255;0.0;-0.0;0.0;-0.0;0.002573;0.0;0.0;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-09-30;2018-12-31;elastic_net;;;0.013299;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.1;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-12-31;2019-03-31;elastic_net;;;0.025359;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.1;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-03-31;2019-06-30;elastic_net;;;0.028102;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.1;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-06-30;2019-09-30;elastic_net;;;0.031246;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.1;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-30;2019-12-31;elastic_net;;;0.033209;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.1;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-31;2020-03-31;elastic_net;;;0.019473;-0.014477;0.059128;0.031998;0.008785;0.007994;0.097023;0.010878;-0.045058;-0.112858;0.014086;0.0;1e-05;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-31;2020-06-30;elastic_net;;;0.004591;-0.019373;0.056096;0.043699;0.015021;0.004576;0.111891;0.01413;-0.045409;-0.049247;0.017694;0.0;1e-05;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-06-30;2020-09-30;elastic_net;;;0.015691;-0.020311;0.019686;0.025543;0.041065;0.0;0.083409;0.013959;-0.0;-0.0;0.009956;0.0;0.001;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-30;2020-12-31;elastic_net;;;0.034143;-0.0;0.0;0.002295;0.028576;0.0;0.023047;0.0;0.0;0.0;0.0;0.0;0.01;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-12-31;2021-03-31;elastic_net;;;0.035057;-0.0;0.0;0.001984;0.023236;0.0;0.013915;0.0;-0.0;0.0;0.0;0.0;0.01;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-03-31;2021-06-30;elastic_net;;;0.039169;-0.0;0.0;0.000163;0.023065;0.0;0.014793;0.0;0.0;0.0;0.0;0.0;0.01;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-06-30;2021-09-30;elastic_net;;;0.039736;-0.0;0.0;0.0;0.022679;0.0;0.018019;0.0;-0.0;0.0;0.0;0.0;0.01;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-09-30;2021-12-31;elastic_net;;;0.044801;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.1;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;2022-03-31;elastic_net;;;0.036132;-0.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.1;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-03-31;2022-06-30;elastic_net;;;0.032487;-0.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.1;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-30;2022-09-30;elastic_net;;;0.026236;-0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.1;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-09-30;2022-12-31;elastic_net;;;0.033609;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.1;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;2023-03-31;elastic_net;;;0.03773;-0.0;0.0;0.002728;0.014462;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.1;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-03-31;2023-06-30;elastic_net;;;0.012508;-0.025889;0.065076;0.04798;-0.006498;-0.00564;0.04076;0.065805;-0.092027;0.081873;0.006796;0.0;1e-05;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-06-30;2023-09-30;elastic_net;;;0.025948;-0.028245;0.024443;0.096042;-0.038206;-0.006184;0.034685;0.100061;-0.055709;0.140432;-0.01341;0.0;1e-05;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-09-30;2023-12-31;elastic_net;;;0.050045;-0.017761;0.0;0.059495;0.020334;0.005831;-0.003704;0.0;-0.0;0.0;0.0;0.0;0.01;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;2024-03-31;elastic_net;;;0.064216;-0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;0.0;0.1;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-31;2024-06-30;elastic_net;;;0.042834;-0.0;0.0;0.02546;0.021975;0.0;-0.0;0.0;0.0;0.0;-0.0;0.0;0.1;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-06-30;2024-09-30;elastic_net;;;0.038392;-0.011394;0.0;0.062535;0.019216;0.0;-0.0;0.0;-0.0;0.0;0.0;0.0;0.01;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-09-30;2024-12-31;elastic_net;;;0.038601;-0.007924;0.0;0.052343;0.017483;0.0;-0.0;0.0;-0.0;0.0;0.0;0.0;0.01;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;2025-03-31;elastic_net;;;0.050787;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.1;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
